Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.000000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
12.474973	-0.658221	10.729000
12.531998	-0.592344	10.775000
12.589629	-0.476809	10.821000
12.648003	-0.368789	10.867000
12.705536	-0.287405	10.913000
12.762624	-0.208528	10.959000
12.818629	-0.071877	11.004000
12.874928	0.060664	11.050000
12.932353	0.144672	11.096000
12.989720	0.199284	11.142000
13.047523	0.275399	11.187000
13.105633	0.389363	11.233000
13.163223	0.489317	11.279000
13.219637	0.490114	11.325000
13.735067	-0.566821	11.370000
13.792794	-0.891265	11.784000
13.849604	-1.015580	11.830000
13.908367	-1.077763	11.876000
13.966572	-1.124686	11.921000
14.023698	-1.177419	11.967000
14.080110	-1.216069	12.013000
14.136641	-1.262863	12.059000
14.193640	-1.285246	12.105000
14.251621	-1.330151	12.151000
14.308421	-1.430761	12.196000
14.367029	-1.552197	12.242000
14.423993	-1.587648	12.288000
14.480285	-1.563442	12.333000
14.535962	-1.502180	12.379000
14.593247	-1.418355	12.425000
14.788688	-0.668710	12.471000
14.846665	-0.483976	12.626000
14.904362	-0.345243	12.672000
15.373736	-0.288359	12.718000
15.432061	-0.005480	13.096000
15.489239	0.155721	13.142000
15.547730	0.361511	13.188000
15.605916	0.555024	13.234000
15.663477	0.701389	13.280000
15.719375	0.830676	13.325000
15.775559	0.899715	13.371000
15.832999	0.883022	13.417000
15.890719	0.839952	13.463000
15.948878	0.815299	13.509000
16.148986	0.657351	13.554000
16.206798	0.527642	13.715000
16.264741	0.407241	13.761000
16.486167	0.321557	13.807000
16.543368	-0.350609	13.984000
16.599941	-0.417488	14.030000
16.655904	-0.458761	14.075000
16.713201	-0.498540	14.121000
16.770704	-0.546037	14.167000
16.828657	-0.602766	14.213000
16.887153	-0.667629	14.259000
16.944631	-0.719660	14.305000
17.002053	-0.732020	14.351000
17.057829	-0.697472	14.396000
17.114224	-0.638097	14.442000
17.171877	-0.574078	14.488000
17.229167	-0.529310	14.534000
17.287572	-0.509706	14.580000
17.345360	-0.512360	14.625000
17.539596	-0.653871	14.671000
17.595554	-0.747585	14.827000
17.652903	-0.834084	14.873000
17.860848	-0.880818	14.919000
17.916567	-0.845600	15.084000
17.973428	-0.815628	15.130000
18.031515	-0.749495	15.175000
18.089064	-0.659912	15.221000
18.147032	-0.612448	15.267000
18.205167	-0.645325	15.313000
18.262801	-0.686687	15.359000
18.318464	-0.737297	15.405000
18.374674	-0.820274	15.451000
18.431843	-0.923285	15.496000
18.489211	-1.092035	15.542000
18.547311	-1.284022	15.588000
18.605629	-1.365854	15.634000
18.663153	-1.304457	15.679000
18.719868	-1.182669	15.725000
18.914189	-0.795922	15.771000
18.971617	-0.745517	15.927000
19.029012	-0.717777	15.973000
19.234207	-0.699588	16.019000
19.291750	-0.570783	16.184000
19.349017	-0.515632	16.230000
19.407338	-0.488511	16.276000
19.464609	-0.514337	16.321000
19.521935	-0.581559	16.367000
19.578441	-0.679823	16.413000
19.635068	-0.787550	16.459000
19.692431	-0.819211	16.505000
19.750151	-0.723391	16.551000
19.807832	-0.573691	16.596000
19.865977	-0.381364	16.642000
19.922673	-0.072991	16.688000
19.979258	0.300944	16.733000
20.035067	0.635940	16.779000
20.092510	0.910043	16.825000
20.609985	2.102000	16.870000
20.668495	2.280417	17.284000
20.726453	2.294397	17.330000
20.784006	2.250364	17.376000
20.840458	2.131398	17.421000
20.896163	1.950365	17.467000
20.953146	1.718989	17.513000
21.010825	1.523512	17.559000
21.069275	1.442856	17.605000
21.126659	1.434513	17.651000
21.184272	1.451321	17.696000
21.240891	1.463596	17.742000
21.296890	1.458882	17.788000
21.353507	1.399831	17.834000
21.411070	1.253036	17.880000
21.468479	1.145685	17.925000
21.666007	1.103863	17.971000
21.722747	1.064740	18.127000
21.779236	0.939704	18.173000
22.249961	0.800148	18.219000
22.308319	0.753558	18.596000
22.366271	0.850156	18.642000
22.423621	0.863860	18.688000
22.480357	0.846043	18.734000
22.536053	0.824331	18.780000
22.592814	0.839971	18.825000
22.650137	0.809145	18.871000
22.708366	0.730931	18.916000
22.765865	0.640815	18.962000
22.823497	0.524430	19.008000
23.024959	0.110682	19.054000
23.082197	0.047797	19.215000
23.138261	-0.023599	19.261000
23.359986	-0.120005	19.307000
23.415661	-0.289141	19.484000
23.473592	-0.345636	19.530000
23.531349	-0.394985	19.576000
23.589009	-0.409828	19.622000
23.647071	-0.357156	19.667000
23.704626	-0.243908	19.713000
23.761578	-0.110995	19.759000
23.817878	-0.000472	19.805000
23.874759	0.111226	19.850000
23.932496	0.270958	19.896000
23.990103	0.466264	19.942000
24.047464	0.681215	19.988000
24.105293	0.862567	20.034000
24.162356	1.000155	20.080000
24.218486	1.141103	20.126000
24.413181	1.391540	20.171000
24.470943	1.416177	20.328000
24.528429	1.534835	20.373000
24.733402	1.714272	20.419000
24.791145	2.236212	20.584000
24.848850	2.216681	20.630000
24.907129	2.153686	20.675000
24.964945	2.178317	20.721000
25.022102	2.249835	20.767000
25.078049	2.279984	20.813000
25.135084	2.301523	20.859000
25.192379	2.343371	20.904000
25.249821	2.381156	20.950000
25.307838	2.378163	20.996000
25.365789	2.317034	21.042000
25.422823	2.227981	21.088000
25.478816	2.136581	21.134000
25.535309	2.012438	21.179000
25.592482	1.849638	21.225000
25.787768	1.678176	21.271000
25.845855	1.698764	21.427000
25.903197	1.679390	21.472000
26.109329	1.692530	21.518000
26.167227	1.521574	21.684000
26.224920	1.438586	21.730000
26.282281	1.368921	21.775000
26.338620	1.311485	21.821000
26.394936	1.249894	21.867000
26.452310	1.199211	21.913000
26.509725	1.163230	21.959000
26.568183	1.138830	22.005000
26.626012	1.126298	22.050000
26.683642	1.117480	22.096000
26.739952	1.117268	22.142000
26.796389	1.132077	22.188000
26.852803	1.171749	22.234000
26.910077	1.215809	22.279000
26.968279	1.250036	22.325000
27.485124	1.318126	22.371000
27.542714	1.337289	22.784000
27.599141	1.342370	22.830000
27.655445	1.338967	22.876000
27.713108	1.338797	22.922000
27.770513	1.344082	22.967000
27.828218	1.360795	23.013000
27.886687	1.388712	23.059000
27.944142	1.423963	23.105000
28.000813	1.463586	23.151000
28.056741	1.500375	23.197000
28.113710	1.487908	23.243000
28.171257	1.514225	23.288000
28.229697	1.698925	23.334000
28.287942	1.921282	23.380000
28.345660	2.118693	23.426000
28.539671	2.195068	23.471000
28.595614	2.108742	23.628000
28.653196	2.027535	23.674000
29.126401	2.026969	23.719000
29.184011	1.745928	24.096000
29.240456	1.694167	24.142000
29.296403	1.726045	24.188000
29.353205	1.823046	24.234000
29.411271	1.960616	24.280000
29.469214	2.033748	24.326000
29.527325	2.003256	24.372000
29.585086	1.858912	24.418000
29.641740	1.709353	24.463000
29.696915	1.722664	24.509000
29.899186	2.029583	24.554000
29.955707	2.068895	24.716000
30.012778	2.118592	24.762000
30.233619	2.222789	24.807000
30.291032	2.220244	24.984000
30.349110	2.285664	25.030000
30.407033	2.415918	25.076000
30.464892	2.485090	25.122000
30.521071	2.480658	25.167000
30.577193	2.475364	25.213000
30.633582	2.521128	25.259000
30.691615	2.573626	25.304000
30.749145	2.572451	25.350000
30.807380	2.436742	25.396000
30.864723	2.223011	25.442000
30.922403	1.985950	25.488000
30.978490	1.820254	25.534000
31.035259	1.647209	25.579000
31.092313	1.433751	25.625000
31.287411	0.962025	25.671000
31.344935	0.821620	25.826000
31.402713	0.710707	25.873000
31.609129	0.629464	25.918000
31.666659	0.456900	26.084000
31.724425	0.515414	26.130000
31.781965	0.551179	26.176000
31.838369	0.576290	26.222000
31.894760	0.582221	26.268000
31.952407	0.580348	26.314000
32.009779	0.612474	26.359000
32.068390	0.647578	26.405000
32.125599	0.616204	26.451000
32.182955	0.568891	26.497000
32.238967	0.568149	26.542000
32.294968	0.608224	26.588000
32.352271	0.676808	26.634000
32.410104	0.752109	26.680000
32.468491	0.840671	26.726000
32.663666	1.130942	26.771000
32.720197	1.209846	26.927000
32.776448	1.297787	26.973000
32.985257	1.390356	27.019000
33.043117	1.506114	27.184000
33.099429	1.504807	27.230000
33.155822	1.519934	27.276000
33.213529	1.522144	27.322000
33.271216	1.505171	27.368000
33.328700	1.474699	27.414000
33.386775	1.449943	27.459000
33.443487	1.446435	27.505000
33.499972	1.471889	27.551000
33.555927	1.511243	27.596000
33.612930	1.554332	27.642000
33.670237	1.603124	27.688000
33.728608	1.655611	27.734000
33.786538	1.713047	27.780000
33.844052	1.773644	27.825000
34.359274	2.551392	27.871000
34.415613	2.726968	28.284000
34.472847	2.805952	28.330000
34.530369	2.890804	28.376000
34.588164	2.979361	28.422000
34.646436	3.045712	28.468000
34.704308	3.068372	28.513000
34.761157	3.051992	28.559000
34.817500	3.012787	28.605000
34.874385	2.967405	28.651000
34.931569	2.927433	28.697000
34.989402	2.898023	28.742000
35.047335	2.883779	28.788000
35.105568	2.890835	28.834000
35.162326	2.920488	28.880000
35.218773	2.963271	28.926000
35.412853	3.092444	28.972000
35.470217	3.115869	29.128000
35.528389	3.142199	29.174000
35.999823	3.166424	29.220000
36.056296	3.279545	29.597000
36.113542	3.303913	29.642000
36.171137	3.319101	29.688000
36.229278	3.324567	29.734000
36.287829	3.329250	29.780000
36.344599	3.335087	29.825000
36.401644	3.339558	29.872000
36.457753	3.348421	29.918000
36.514876	3.334904	29.963000
36.572705	3.284093	30.009000
36.773539	3.106252	30.055000
36.830750	3.090579	30.216000
36.888856	3.092141	30.262000
37.109202	3.110169	30.308000
37.167708	3.218765	30.484000
37.225057	3.236823	30.530000
37.282022	3.248958	30.576000
37.337885	3.251067	30.622000
37.394624	3.242002	30.667000
37.451850	3.230802	30.714000
37.509222	3.193250	30.759000
37.567728	3.364209	30.805000
37.624916	3.716820	30.850000
37.681962	4.186692	30.896000
37.737586	4.740548	30.942000
37.794363	5.245870	30.988000
37.851927	5.593671	31.034000
37.909346	5.830646	31.079000
37.967775	5.925678	31.125000
38.163492	5.795643	31.171000
38.219884	5.642739	31.327000
38.276008	5.487520	31.373000
38.485063	5.363435	31.419000
38.542682	4.898693	31.584000
38.598298	4.759069	31.630000
38.654837	4.598387	31.676000
38.711553	4.459297	31.722000
38.769486	4.365314	31.767000
38.827723	4.283469	31.813000
38.885387	4.233805	31.859000
38.942417	4.174209	31.905000
38.998568	4.130091	31.950000
39.055122	4.045053	31.996000
39.112690	3.926454	32.042000
39.169636	3.799530	32.088000
39.227754	3.705676	32.134000
39.285806	3.665745	32.180000
39.343402	3.696504	32.225000
39.536591	3.989309	32.272000
39.594032	4.017915	32.427000
39.651247	4.039582	32.473000
39.858919	4.046759	32.519000
39.915585	4.104798	32.684000
39.972849	4.147091	32.730000
40.030579	4.198044	32.776000
40.088582	4.232690	32.822000
40.146215	4.261470	32.868000
40.203795	4.258072	32.913000
40.260299	4.290057	32.960000
40.316484	4.292123	33.006000
40.373572	4.335412	33.051000
40.431291	4.545204	33.097000
40.488809	4.920155	33.143000
40.546784	5.418584	33.188000
40.603903	5.975588	33.234000
40.661083	6.384509	33.280000
40.717184	6.589602	33.326000
41.232863	5.986207	33.372000
41.290985	5.563072	33.784000
41.348419	5.314032	33.830000
41.405929	5.069697	33.876000
41.464024	4.867663	33.922000
41.520259	4.726366	33.968000
41.576533	4.619394	34.013000
41.633298	4.524685	34.059000
41.691408	4.433117	34.105000
41.748850	4.339136	34.151000
41.806322	4.241328	34.197000
41.864278	4.144163	34.243000
41.921247	4.064223	34.288000
41.976130	4.012019	34.334000
42.034086	3.987011	34.380000
42.091440	3.988603	34.426000
42.287640	4.089601	34.471000
42.345447	4.119688	34.627000
42.402435	4.147833	34.673000
42.873523	4.176885	34.719000
42.930895	4.461498	35.097000
42.989294	4.454533	35.143000
43.046543	4.443748	35.189000
43.103981	4.427286	35.234000
43.161449	4.417780	35.280000
43.217550	4.426384	35.326000
43.274204	4.430133	35.372000
43.331407	4.424302	35.417000
43.388910	4.410654	35.463000
43.447189	4.399419	35.509000
43.648672	4.522975	35.554000
43.706974	4.587592	35.716000
43.763598	4.653761	35.762000
43.984493	4.697729	35.808000
44.041793	4.927760	35.984000
44.098454	5.041009	36.030000
44.154732	5.194899	36.076000
44.212630	5.365663	36.122000
44.270087	5.502393	36.168000
44.327644	5.584563	36.214000
44.386042	5.662805	36.260000
44.443541	5.748653	36.306000
44.499946	5.818351	36.351000
44.555858	5.822617	36.397000
44.613173	5.776697	36.443000
44.670215	5.711437	36.489000
44.728421	5.619964	36.534000
44.786404	5.515023	36.580000
44.843815	5.466423	36.626000
45.036923	5.495125	36.672000
45.094050	5.458251	36.828000
45.151760	5.440349	36.874000
45.357584	5.448166	36.920000
45.414285	5.638093	37.085000
45.471868	5.660340	37.130000
45.529144	5.661913	37.176000
45.587473	5.652982	37.222000
45.645195	5.648445	37.268000
45.702376	5.668368	37.314000
45.758538	5.703144	37.359000
45.814604	5.736217	37.405000
45.872776	5.763503	37.451000
45.930225	5.787713	37.497000
45.988281	5.811568	37.542000
46.046668	5.839742	37.588000
46.103248	5.874343	37.634000
46.159972	5.912308	37.680000
46.215730	5.965695	37.726000
46.410740	6.159352	37.771000
46.468562	6.229876	37.927000
46.526430	6.294311	37.973000
46.731678	6.351185	38.019000
46.789258	6.501311	38.185000
46.847645	6.530870	38.230000
46.906112	6.579421	38.276000
46.963757	6.640825	38.322000
47.020135	6.705293	38.368000
47.077080	6.779980	38.414000
47.133335	6.868889	38.460000
47.190250	6.959463	38.506000
47.247930	7.015616	38.551000
47.306289	7.015926	38.597000
47.363862	6.975666	38.643000
47.420784	6.934071	38.689000
47.476705	6.905062	38.734000
47.533412	6.884490	38.780000
47.591088	6.848068	38.826000
48.107977	6.753780	38.871000
48.166341	6.665663	39.285000
48.223341	6.619475	39.330000
48.280175	6.576242	39.376000
48.336249	6.540940	39.422000
48.393522	6.510654	39.468000
48.450667	6.486054	39.514000
48.508324	6.476237	39.559000
48.566322	6.485546	39.605000
48.624075	6.512293	39.651000
48.680245	6.555964	39.697000
48.736772	6.612449	39.742000
48.793741	6.680941	39.788000
48.850868	6.760907	39.834000
48.908774	6.854273	39.879000
48.967157	6.962860	39.925000
49.162332	7.271565	39.971000
49.218560	7.308110	40.127000
49.274653	7.333655	40.173000
49.748445	7.351203	40.219000
49.806309	7.278641	40.597000
49.863805	7.292905	40.643000
49.920781	7.306544	40.689000
49.976494	7.320625	40.734000
50.034016	7.333714	40.780000
50.091120	7.346556	40.826000
50.148596	7.361822	40.871000
50.206967	7.381585	40.917000
50.264293	7.404370	40.963000
50.320901	7.427423	41.009000
50.523495	7.441879	41.055000
50.579872	7.438648	41.216000
50.636165	7.439237	41.262000
50.858217	7.447100	41.308000
50.914663	7.536030	41.484000
50.972151	7.555078	41.530000
51.029074	7.568106	41.576000
51.087483	7.584610	41.622000
51.144402	7.606244	41.668000
51.202113	7.626034	41.713000
51.257722	7.640015	41.759000
51.314214	7.649494	41.805000
51.371383	7.656246	41.850000
51.429301	7.666524	41.896000
51.486666	7.677493	41.942000
51.545025	7.692353	41.988000
51.602340	7.709290	42.034000
51.658452	7.726003	42.079000
51.714219	7.738111	42.125000
51.910339	7.740317	42.171000
51.967992	7.734810	42.327000
52.026352	7.730822	42.373000
52.231773	7.727919	42.419000
52.289591	7.616413	42.585000
52.348373	7.566136	42.631000
52.406345	7.551529	42.677000
52.463940	7.555860	42.723000
52.520452	7.558575	42.768000
52.576383	7.565772	42.815000
52.633479	7.664792	42.860000
52.690882	7.826922	42.906000
52.748689	8.038860	42.952000
52.806879	8.251647	42.998000
52.864371	8.420438	43.043000
52.921570	8.520103	43.089000
52.978009	8.549024	43.135000
53.033872	8.512571	43.181000
53.091663	8.426622	43.227000
53.287003	8.047768	43.273000
53.345102	7.961019	43.429000
53.402320	7.880390	43.474000
53.607718	7.808040	43.520000
53.665932	7.665256	43.685000
53.722832	7.658547	43.731000
53.779778	7.662258	43.776000
53.835375	7.678766	43.822000
